"id";"Name";"Name on Shirt";"Teams";"Nationality";"Age";"Height(cm)";"Weight(Kg)";"Stronger foot";"Favorite side";"Reg. Pos.";"Positions";"Injury";"Attack";"Defence";"Body balance";"Stamina";"Top speed";"Responsiveness";"Explosive power";"Dribble accuracy";"Dribble speed";"Short pass accuracy";"Short pass speed";"Long pass accuracy";"Long pass speed";"Shot accuracy";"Shot power";"Free kick accuracy";"Swerve";"Header Accuracy";"Jump";"Ball control";"Mentality";"Keeper skills";"Teamwork";"Form";"Weak foot accuracy";"Weak foot frequency";"P01 Classic No.10";"P02 Anchor Man";"P03 Trickster";"P04 Darting Run";"P05 Mazing Run";"P06 Pinpoint Pass";"P07 Early Cross";"P08 Box to Box";"P09 Cut Back Pass";"P10 Incisive Run";"P11 Long Ranger";"P12 Enforcer";"P13 Goal Poacher";"P14 Dummy Runner";"P15 Free Roaming";"P16 Extra Attacker";"P17 Chasing Back";"P18 Talisman";"P19 Fox in the Box";"P20 Track Back";"P21 Offensive Fullback";"P22 180 Drag";"P23 Flick(Sombrero)";"H01 Attack Minded";"H02 Defence Master";"S01 Weighted Pass";"S02 Double Touch";"S03 Run Around";"S04 PK Taker";"S05 1-touch play";"S06 Outside Curve";"S07 Lunging Tackle";"S08 Diving Header";"S09 Covering";"S10 GK Long Throw";"S11 Penalty Saver";"S12 1-on-1 Keeper";"S13 Long Throw";"S14 Speed Merchant";"S15 Shoulder Feint Skills";"S16 Roulette Skills";"S17 Flip Flap Skills";"S18 Turning Skills";"S19 Scissors Skills";"S20 Flicking Skills";"S21 Step On Skills";"S22 Deft Touch Skills";"S23 Super-Sub";"S24 Long Range Drive";"S25 Flip Flap Skills";"S26 Jumping Volley";"S27 Scissor Kick";"S28 Knuckle Shot";"S29 Heel Flick";
54742;VANCELANU;VANCELANU;;Италия;23;183;80;R;R;CB; CB RB;2;59;68;84;70;69;67;68;70;71;67;65;69;68;58;75;60;64;75;74;70;66;50;66;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54743;BRGANOVIC;BRGANOVIC;;Хорватия;23;183;76;R;R;DMF; DMF AMF;2;64;62;70;81;76;72;73;75;72;72;69;69;66;63;75;61;59;62;74;76;66;50;65;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54744;URSONITA;URSONITA;;Израиль;34;189;81;L;R;LMF; LMF AMF;2;73;55;74;81;80;75;77;76;71;71;65;73;72;73;80;68;72;70;74;75;71;50;72;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54745;PAGOTEANU;PAGOTEANU;;Румыния;29;183;84;R;R;RMF; RMF RWF;2;58;30;51;61;68;62;82;63;68;55;51;58;63;59;50;74;68;54;56;55;60;50;47;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54746;FORGHACIU;FORGHACIU;;Бразилия;28;187;83;R;R;AMF; AMF CF;1;74;37;63;63;67;71;73;76;63;71;56;73;62;56;61;63;55;52;51;60;62;50;45;5;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54747;JOSLANESCU;JOSLANESCU;;Румыния;25;189;85;R;R;AMF; DMF CMF AMF;2;65;46;57;60;67;60;69;71;66;75;69;75;66;49;56;76;67;52;52;65;65;50;54;5;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54748;ADOLOICA;ADOLOICA;;Словения;36;183;83;R;R;AMF; DMF AMF;2;71;43;73;76;76;70;73;78;71;80;75;78;75;69;78;70;70;65;75;80;65;50;70;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54749;STEINTOCH;STEINTOCH;;Австрия;27;180;82;R;R;CF; CF;2;79;30;78;77;62;73;78;57;58;41;59;40;60;81;78;75;53;80;79;67;82;50;76;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54750;ESNOLESCU;ESNOLESCU;;Румыния;31;176;70;R;R;CF; CF;1;76;30;71;79;67;86;89;69;60;67;64;64;64;75;59;40;37;73;69;65;94;50;63;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54751;GRONEGHAM;GRONEGHAM;;Швеция;30;181;74;R;R;GK; GK;2;32;84;88;59;69;79;68;41;53;46;44;55;58;35;79;29;33;45;85;44;79;79;72;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54752;COXRAY;COXRAY;;Англия;21;186;76;R;R;CB; CB;2;48;72;84;73;69;68;69;64;65;62;65;66;69;52;74;51;50;79;76;64;66;50;63;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54753;DEVONSHIRE;DEVONSHIRE;;Уэльс;29;179;75;R;R;CB; CB RB;2;49;76;77;73;75;76;75;63;71;64;61;67;63;51;78;44;50;79;81;63;73;50;81;2;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54754;NAYVERGARTH;NAYVERGARTH;;Нигерия;20;178;70;L;R;CB; CB RB DMF;2;62;75;86;73;68;71;73;74;75;69;67;66;82;59;76;58;56;71;75;73;69;50;73;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54755;SOWERBECK;SOWERBECK;;Англия;33;182;76;R;R;DMF; LB RB DMF LMF RMF;1;66;66;75;85;80;73;81;75;76;71;70;71;77;60;76;57;66;73;83;78;70;50;73;3;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54756;TRAILHURN;TRAILHURN;;Южно-Африканская Респ.;35;189;82;R;R;RMF; DMF RMF;2;76;50;74;80;79;71;79;77;76;68;67;76;80;71;84;64;69;64;69;77;65;50;68;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54757;LATHCAMERE;LATHCAMERE;;Шотландия;32;186;79;L;R;LMF; LB DMF LMF;2;67;55;86;79;79;61;75;74;76;68;64;73;62;63;73;49;62;62;71;75;69;50;62;2;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54758;MACALEGHEE;MACALEGHEE;;Того;24;187;77;R;R;AMF; DMF CMF RMF AMF;1;68;62;84;83;78;75;77;68;77;74;68;73;76;75;82;54;53;79;82;79;74;50;75;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54759;WICKLEBIE;WICKLEBIE;;Гондурас;34;183;80;R;R;AMF; LMF RMF AMF;2;67;58;75;75;72;73;70;64;68;71;61;67;67;70;80;46;45;73;77;71;68;50;68;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54760;ANTBERK;ANTBERK;;Англия;21;183;76;R;R;CF; LMF CF;2;74;36;86;76;83;79;80;76;80;66;67;70;67;76;83;60;63;73;81;76;68;50;68;2;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54761;TIMBERSHOW;TIMBERSHOW;;Шотландия;23;189;81;R;R;CF; SS CF;2;82;30;81;76;78;67;70;80;68;74;69;62;63;76;76;57;51;70;81;79;76;50;58;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54762;CALLBOTTOM;CALLBOTTOM;;Ирландия;23;183;83;R;R;GK; GK;2;32;73;78;55;63;83;65;39;45;44;45;47;51;33;69;30;33;29;78;40;63;73;66;2;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54763;BIRTLAND;BIRTLAND;;Англия;34;187;83;R;R;GK; GK;2;32;73;71;51;62;75;73;38;51;45;47;58;55;29;66;41;39;38;73;42;74;77;66;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54764;PINTONYARD;PINTONYARD;;Соединенные Штаты Америки;23;183;84;R;R;CB; CB RB DMF;2;57;78;85;76;68;76;81;62;70;60;75;73;72;55;76;52;64;74;79;52;79;50;68;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54765;MACMERTON;MACMERTON;;Англия;23;182;72;L;R;CB; CB;2;55;65;75;77;78;59;73;66;70;58;55;64;59;49;75;47;43;64;75;64;59;50;62;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54766;MYREPATCH;MYREPATCH;;Уэльс;34;180;82;L;R;LB; LB;1;66;66;73;82;82;73;75;74;79;70;68;75;72;60;74;59;64;69;78;70;67;50;70;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54767;HOUGHCRAVE;HOUGHCRAVE;;Шотландия;29;189;85;R;R;RB; RB RMF;2;60;72;74;76;78;70;77;64;77;62;71;68;72;66;76;54;60;72;70;71;75;49;62;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54768;MAGOOZARY;MAGOOZARY;;Эквадор;28;181;74;R;R;DMF; DMF;2;54;69;78;75;70;68;81;67;69;71;69;75;68;58;76;62;63;72;69;66;79;51;64;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54769;OXROYD;OXROYD;;Шотландия;25;176;70;R;R;DMF; DMF CMF;1;69;53;67;73;70;59;72;76;66;82;63;77;67;63;73;70;72;60;67;75;64;50;68;2;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54770;AMPTBRICK;AMPTBRICK;;Германия;36;186;76;R;R;CMF; LB RB DMF CMF LMF RMF AMF;2;64;63;76;69;67;63;69;65;69;64;67;59;69;53;71;56;60;62;73;70;70;49;72;4;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54771;SLYHAMPSHIRE;SLYHAMPSHIRE;;Шотландия;27;179;75;R;R;CMF; DMF CMF RMF AMF;2;74;60;74;73;77;69;75;72;72;74;70;75;65;71;79;73;76;68;72;75;76;50;74;4;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54772;CRONKMEAL;CRONKMEAL;;Соединенные Штаты Америки;31;182;73;R;R;CF; CF;2;74;30;70;73;77;73;76;76;75;65;61;64;64;70;75;57;61;64;69;74;60;50;61;2;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54773;VOXXEL;VOXXEL;;Англия;30;178;70;R;R;CF; SS CF;2;71;39;73;77;72;71;84;66;74;74;69;71;67;79;72;62;63;64;71;65;71;50;75;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54774;MINOSCO;MINOSCO;;Бразилия;21;182;76;R;R;GK; GK;1;33;71;73;56;69;84;77;45;53;47;50;45;46;30;67;27;23;44;82;51;66;73;65;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54775;GLASSKINGER;GLASSKINGER;;Германия;29;189;82;R;R;CB; CB RB DMF;2;54;78;80;70;71;74;78;70;73;71;69;80;81;56;76;51;52;76;85;71;71;50;71;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54776;MUCKELOAK;MUCKELOAK;;Шотландия;20;186;79;L;R;CB; CWP CB;2;62;84;82;80;68;80;72;68;69;73;80;80;85;71;84;70;61;80;84;75;73;50;72;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54777;SALCONHOW;SALCONHOW;;Уэльс;33;187;77;R;R;CB; CB RB;2;57;76;70;82;73;75;74;70;70;68;71;70;67;56;71;47;52;69;83;69;67;50;66;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54778;MELLTHROP;MELLTHROP;;Шотландия;35;183;80;R;R;DMF; CB LB DMF CMF LMF;2;71;72;77;88;80;88;80;75;72;83;75;80;68;68;74;69;67;69;69;81;69;50;81;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54779;OGLYAN;OGLYAN;;Ирландия;19;183;76;R;R;DMF; DMF CMF;2;62;68;76;73;79;73;79;76;75;75;72;76;84;66;77;61;65;71;80;79;71;50;71;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54780;PALMHURST;PALMHURST;;Южно-Африканская Респ.;36;189;81;R;R;RMF; DMF RMF;2;71;50;66;78;77;64;76;81;72;72;74;75;72;74;73;59;59;59;73;80;70;50;66;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54781;SHEEDLEW;SHEEDLEW;;Англия;29;183;83;L;R;LMF; CMF LMF RMF AMF CF;2;79;51;69;80;77;72;85;79;83;72;70;72;76;74;75;67;67;65;74;78;67;50;70;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54782;SPRAGHREDGE;SPRAGHREDGE;;Шотландия;37;182;72;R;R;AMF; LMF RMF AMF SS;2;74;43;66;82;79;76;84;77;80;76;75;72;66;65;71;66;66;72;76;78;62;50;67;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54783;CAMTABROUGH;CAMTABROUGH;;Уэльс;25;180;82;R;R;CF; LWF CF;2;77;32;71;75;74;79;73;70;68;70;68;69;68;78;75;61;57;73;79;68;65;50;64;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54784;DONERTIE;DONERTIE;;Соединенные Штаты Америки;34;176;70;L;R;CF; LWF SS CF;2;74;45;66;77;80;67;75;76;70;71;63;68;62;67;71;62;69;67;71;81;65;50;72;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54785;MAGLEQUAYSEA;MAGLEQUAYSEA;;Нигерия;36;182;73;R;R;GK; GK;2;31;77;78;54;65;81;67;44;43;51;49;47;41;27;69;28;24;46;75;40;70;74;64;5;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54786;KNEWSCOUGH;KNEWSCOUGH;;Северная Ирландия;27;189;82;R;R;CB; CWP CB;2;51;68;76;56;71;72;70;44;56;51;58;57;59;42;65;42;42;70;74;50;68;49;63;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54787;HAVERDALL;HAVERDALL;;Египет;31;187;77;L;R;LB; LB LMF;2;68;57;75;73;75;68;81;72;72;66;68;77;76;66;78;77;74;70;67;58;80;50;75;7;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54788;WOOLEGAIN;WOOLEGAIN;;Англия;30;183;84;R;R;RB; RB RMF;2;65;52;72;75;75;61;76;78;71;74;72;67;64;64;72;58;55;59;70;78;64;50;74;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54789;KNIPPLEGARTH;KNIPPLEGARTH;;Ирландия;21;187;83;R;R;RB; RB RMF;2;70;59;65;77;75;65;74;71;67;70;68;76;76;66;75;76;79;59;68;72;68;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54790;TOOTHROP;TOOTHROP;;Соединенные Штаты Америки;29;186;79;R;R;DMF; DMF CMF AMF;2;66;59;80;71;66;71;77;61;70;64;69;74;72;62;75;51;47;70;67;58;61;50;67;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54791;DATONHOLM;DATONHOLM;;Канада;20;186;76;R;R;CMF; CMF AMF;2;71;50;76;70;75;68;90;78;76;72;72;74;76;68;69;70;73;60;69;75;77;50;71;4;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54792;KEASRHAM;KEASRHAM;;Англия;33;178;70;R;R;CMF; DMF CMF AMF;2;70;57;66;68;71;74;80;76;72;76;78;70;68;69;69;79;75;63;63;77;84;49;82;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54793;MACCHITO;MACCHITO;;Аргентина;35;182;76;R;R;RMF; RMF RWF;2;74;46;76;72;77;67;82;71;77;72;69;70;69;74;77;50;59;65;68;69;76;50;66;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54794;ROWTWISTLE;ROWTWISTLE;;Соединенные Штаты Америки;19;179;75;R;R;RMF; RB RMF;2;65;56;83;75;69;72;69;58;78;67;73;71;77;62;77;61;55;75;75;66;79;49;74;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54795;SOLETHWAITE;SOLETHWAITE;;Уэльс;36;189;85;R;R;AMF; AMF;2;73;45;73;77;72;65;67;75;71;80;71;76;67;66;77;65;66;65;67;75;63;50;57;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54796;HALESTONE;HALESTONE;;Мали;29;181;74;R;R;CF; CF;2;74;36;75;74;72;72;72;70;78;72;63;57;62;68;76;56;51;79;79;71;67;50;68;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54797;CEYLANIZ;CEYLANIZ;;Турция;37;182;72;R;R;GK; GK;2;31;72;86;54;58;86;63;35;42;41;56;58;68;36;80;34;31;36;68;47;65;79;68;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54798;PITANGUENHO;PITANGUENHO;;Бразилия;25;180;82;R;R;CB; CB;2;57;71;82;77;71;63;67;65;68;63;65;70;66;52;73;49;48;73;76;67;69;50;69;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54799;YILDIZOGLU;YILDIZOGLU;;Турция;34;176;70;R;R;CB; CB DMF;2;46;74;82;80;67;73;63;62;66;65;64;69;68;54;79;59;50;74;72;67;69;50;71;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54800;GEROAKOU;GEROAKOU;;Греция;35;182;73;L;R;CB; CB LB RB;2;49;71;84;81;67;72;66;65;68;67;65;69;67;53;78;61;52;75;72;67;67;50;69;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54801;LOBROZINA;LOBROZINA;;Сербия;27;183;84;R;R;CMF; CB LB RB DMF CMF;2;57;64;85;77;70;65;68;66;69;70;66;64;70;59;80;51;52;75;68;68;65;50;68;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54802;KARACAMAZ;KARACAMAZ;;Турция;30;187;83;R;R;CMF; CB DMF CMF;2;71;60;75;83;69;73;71;73;66;72;75;78;80;61;71;69;65;69;72;76;63;50;76;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54803;DURSAMEZ;DURSAMEZ;;Черногория;20;189;85;R;R;RMF; DMF RMF;2;71;39;83;65;71;71;78;72;80;67;65;63;70;69;79;64;66;66;71;75;64;50;63;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
